Institut,Semester,Kursusnavn,Type,Dato,Start,Slut,Lokale,Beskrivelse
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,13 dec 2017,10:00,12:00,CSS 2-1-42,Hold 10
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,20 dec 2017,10:00,12:00,CSS 2-1-42,Hold 10
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,13 sep 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,20 sep 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,27 sep 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,4 okt 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,11 okt 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,25 okt 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,1 nov 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,8 nov 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 nov 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,22 nov 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,29 nov 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,6 dec 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,13 dec 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,20 dec 2017,10:00,12:00,CSS 35-0-13,Hold 2
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 sep 2017,8:00,10:00,CSS 5-0-34 (it-økon),Hold 9 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,2 nov 2017,8:00,10:00,CSS 5-0-34 (it-økon),Hold 9 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 sep 2017,10:00,12:00,CSS 5-0-34 (it-økon),Hold 2 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,2 nov 2017,10:00,12:00,CSS 5-0-34 (it-økon),Hold 2 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 sep 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,21 sep 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,28 sep 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,5 okt 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,12 okt 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,26 okt 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,2 nov 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,9 nov 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,16 nov 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,30 nov 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 dec 2017,10:00,12:00,CSS 1-0-10,Hold 8
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 sep 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,21 sep 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,28 sep 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,5 okt 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,12 okt 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,26 okt 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,2 nov 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,9 nov 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,16 nov 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,23 nov 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,30 nov 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,7 dec 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 dec 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,21 dec 2017,10:00,12:00,CSS 7-0-18,Hold 7
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 sep 2017,10:00,12:00,CSS 7-0-40,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 sep 2017,10:00,12:00,CSS 5-0-34 (it-økon),Hold 10 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,3 nov 2017,10:00,12:00,CSS 5-0-34 (it-økon),Hold 10 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 sep 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,22 sep 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,29 sep 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,6 okt 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,13 okt 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,3 nov 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,10 nov 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,24 nov 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,1 dec 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,8 dec 2017,10:00,12:00,CSS 2-1-42,Hold 5
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 sep 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,22 sep 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,29 sep 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,6 okt 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,13 okt 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,27 okt 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,3 nov 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,10 nov 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,17 nov 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,24 nov 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,1 dec 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,8 dec 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 dec 2017,10:00,12:00,CSS 2-0-12,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 sep 2017,13:00,15:00,CSS 5-0-34 (it-økon),Hold 5 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,3 nov 2017,13:00,15:00,CSS 5-0-34 (it-økon),Hold 5 - Experiment
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,19 sep 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,26 sep 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,3 okt 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,10 okt 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,24 okt 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,31 okt 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,7 nov 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 nov 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,21 nov 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,28 nov 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,5 dec 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,12 dec 2017,10:00,12:00,CSS 2-0-18,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Forelæsning,28 sep 2017,15:00,17:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen - Ekstra forelæsning
2200,E17,Økonomiske Principper A (Undervisning),Forelæsning,29 sep 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,BA intro (obligatorisk) EKSTRA
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,25 okt 2017,10:00,12:00,CSS 1-0-10,Hold 5 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,13 dec 2017,10:00,12:00,CSS 1-0-10,Hold 5 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 nov 2017,10:00,12:00,CSS 35-0-12,Hold 5 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,27 nov 2017,13:00,15:00,CSS 2-2-42,Hold 10
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,28 nov 2017,10:00,12:00,CSS 2-0-42,Hold 8 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,11 dec 2017,13:00,15:00,CSS 2-2-49,Hold 8 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,12 dec 2017,10:00,12:00,CSS 4-1-30,Hold 5 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 dec 2017,10:00,12:00,CSS 35-0-13,Hold 3 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 dec 2017,10:00,12:00,CSS 4-1-36,Hold 6
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,14 dec 2017,13:00,15:00,CSS 1-0-10,Hold 9 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,15 dec 2017,10:00,12:00,CSS 2-1-42,Hold 1
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,18 dec 2017,13:00,15:00,CSS 1-0-10,Hold 8 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,19 dec 2017,10:00,12:00,CSS 4-1-36,Hold 3
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,22 dec 2017,10:00,12:00,CSS 7-0-18,Hold 3 - Erstatningstime
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,22 dec 2017,10:00,12:00,CSS 4-1-36,Hold 4
2200,E17,Økonomiske Principper A (Undervisning),Undervisning,2 jan 2018,10:00,13:00,CSS 7-0-22,Hold 7
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,4 sep 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,11 sep 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,18 sep 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,25 sep 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,2 okt 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,9 okt 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,23 okt 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,30 okt 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,6 nov 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,13 nov 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,20 nov 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,27 nov 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,4 dec 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Årsregnskab Og Regnskabsanalyse,Forelæsning,11 dec 2017,15:00,18:00,CSS 35-3-12,Fl.
2200,E17,Matematik A (Undervisning),Undervisning,4 sep 2017,12:00,16:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,11 sep 2017,12:00,16:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,18 sep 2017,12:00,16:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,4 sep 2017,12:00,16:00,CSS 5-0-28,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,11 sep 2017,12:00,16:00,CSS 5-0-28,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,18 sep 2017,12:00,16:00,CSS 5-0-28,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,4 sep 2017,12:00,16:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,11 sep 2017,12:00,16:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,18 sep 2017,12:00,16:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,4 sep 2017,12:00,16:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,11 sep 2017,12:00,16:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,18 sep 2017,12:00,16:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,5 sep 2017,10:00,14:00,CSS 2-0-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,12 sep 2017,10:00,14:00,CSS 2-0-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,19 sep 2017,10:00,14:00,CSS 2-0-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,5 sep 2017,12:00,16:00,CSS 2-0-18,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,12 sep 2017,12:00,16:00,CSS 2-0-18,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,5 sep 2017,12:00,16:00,CSS 35-0-13,Hold 9
2200,E17,Matematik A (Undervisning),Undervisning,12 sep 2017,12:00,16:00,CSS 35-0-13,Hold 9
2200,E17,Matematik A (Undervisning),Undervisning,19 sep 2017,12:00,16:00,CSS 35-0-13,Hold 9
2200,E17,Matematik A (Undervisning),Forelæsning,6 sep 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,13 sep 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,20 sep 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,27 sep 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,4 okt 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,11 okt 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,25 okt 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,1 nov 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,8 nov 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,15 nov 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,22 nov 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,29 nov 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,6 dec 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,13 dec 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Forelæsning,20 dec 2017,12:00,15:00,CSS 34-0-01 Chr. Hansen Aud.,F Chr. Hansen
2200,E17,Matematik A (Undervisning),Undervisning,7 sep 2017,12:00,16:00,CSS 7-0-22,Hold 10
2200,E17,Matematik A (Undervisning),Undervisning,14 sep 2017,12:00,16:00,CSS 7-0-22,Hold 10
2200,E17,Matematik A (Undervisning),Undervisning,7 sep 2017,12:00,16:00,CSS 35-0-13,Hold 2
2200,E17,Matematik A (Undervisning),Undervisning,14 sep 2017,12:00,16:00,CSS 35-0-13,Hold 2
2200,E17,Matematik A (Undervisning),Undervisning,21 sep 2017,12:00,16:00,CSS 35-0-13,Hold 2
2200,E17,Matematik A (Undervisning),Undervisning,7 sep 2017,12:00,16:00,CSS 2-0-42,Hold 6
2200,E17,Matematik A (Undervisning),Undervisning,14 sep 2017,12:00,16:00,CSS 2-0-42,Hold 6
2200,E17,Matematik A (Undervisning),Undervisning,21 sep 2017,12:00,16:00,CSS 2-0-42,Hold 6
2200,E17,Matematik A (Undervisning),Undervisning,18 sep 2017,12:00,16:00,CSS 7-0-08,Hold 8 - Erstatningstime
2200,E17,Matematik A (Undervisning),Undervisning,25 sep 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,2 okt 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,9 okt 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,23 okt 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,30 okt 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,6 nov 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,13 nov 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,20 nov 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,27 nov 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,4 dec 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,11 dec 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,18 dec 2017,12:00,15:00,CSS 35-0-13,Hold 1
2200,E17,Matematik A (Undervisning),Undervisning,25 sep 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,2 okt 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,9 okt 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,23 okt 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,30 okt 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,6 nov 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,13 nov 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,20 nov 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,27 nov 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,4 dec 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,11 dec 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,18 dec 2017,12:00,15:00,CSS 4-1-30,Hold 3
2200,E17,Matematik A (Undervisning),Undervisning,25 sep 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,2 okt 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,9 okt 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,6 nov 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,13 nov 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,20 nov 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,27 nov 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,4 dec 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,11 dec 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,18 dec 2017,12:00,15:00,CSS 7-0-22,Hold 4
2200,E17,Matematik A (Undervisning),Undervisning,25 sep 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,2 okt 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,9 okt 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,23 okt 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,30 okt 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,6 nov 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,13 nov 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,20 nov 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,27 nov 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,4 dec 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,11 dec 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,18 dec 2017,12:00,15:00,CSS 7-0-28,Hold 5
2200,E17,Matematik A (Undervisning),Undervisning,26 sep 2017,8:00,12:00,CSS 2-0-36,Hold 10 - Erstatningstime
2200,E17,Matematik A (Undervisning),Undervisning,26 sep 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,3 okt 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,10 okt 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,24 okt 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,31 okt 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,7 nov 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,14 nov 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,21 nov 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,28 nov 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,5 dec 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,12 dec 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,19 dec 2017,10:00,13:00,CSS 2-2-42,Hold 7
2200,E17,Matematik A (Undervisning),Undervisning,26 sep 2017,12:00,15:00,CSS 1-0-10,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,3 okt 2017,12:00,15:00,CSS 1-0-10,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,10 okt 2017,12:00,15:00,CSS 1-0-10,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,24 okt 2017,12:00,15:00,CSS 1-0-10,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,7 nov 2017,12:00,15:00,CSS 1-0-10,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,14 nov 2017,12:00,15:00,CSS 1-0-10,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,21 nov 2017,12:00,15:00,CSS 1-0-10,Hold 8
2200,E17,Matematik A (Undervisning),Undervisning,28 nov 2017,12:00,15:00,CSS 1-0-10,Hold 8
